Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,SDSSDX-120G-G25,SanDisk,Extreme 120GB,641,67.4,7745,https://ssd.userbenchmark.com/SpeedTest/1102/SanDisk-SDSSDX120GG25
SSD,CSSD-F240GBLS,Corsair,Force LS 240GB,642,67.3,2679,https://ssd.userbenchmark.com/Corsair-Force-LS-240GB/Rating/3340
SSD,,Liteonit,LMT-19nmBGA-128G 128GB,643,67.3,262,https://ssd.userbenchmark.com/SpeedTest/4185/LITEONIT-LMT-19nmBGA-128G
SSD,SKC300S37A/180G,Kingston,SSDNow KC300 180GB,644,67.3,337,https://ssd.userbenchmark.com/SpeedTest/5528/KINGSTON-SKC300S37A180G
SSD,TS128GSSD340,Transcend,SSD340 128GB,645,67.3,1420,https://ssd.userbenchmark.com/SpeedTest/5472/TS128GSSD340
SSD,SSDSC2BF240A5L,Intel,SSD Pro 2500 Series 240GB,646,67.2,1118,https://ssd.userbenchmark.com/SpeedTest/21454/INTEL-SSDSC2BF240A5L
SSD,SSDSC2BF240H501,Intel,SSD Pro 2500 Series 240GB,646,67.2,1118,https://ssd.userbenchmark.com/SpeedTest/21454/INTEL-SSDSC2BF240A5L
SSD,TRN100-25SAT3-240G,OCZ,Trion 100 240GB,647,67.2,7045,https://ssd.userbenchmark.com/OCZ-Trion-100-240GB/Rating/3501
SSD,,Samsung,PM830 512GB,648,67.2,384,https://ssd.userbenchmark.com/SpeedTest/2045/SAMSUNG-SSD-PM830-25--7
SSD,ASU650SS-480GT-C,Adata,SU650 480GB,649,67.1,6167,https://ssd.userbenchmark.com/SpeedTest/434166/ADATA-SU650
SSD,,Liteonit,LCT-128M3S 128GB,650,67,1299,https://ssd.userbenchmark.com/SpeedTest/4678/LITEONIT-LCT-128M3S
SSD,,Samsung,PM851 mSATA 256GB,651,66.8,3749,https://ssd.userbenchmark.com/SpeedTest/8695/SAMSUNG-SSD-PM851-mSATA-256GB
SSD,VTX4-25SAT3-64G,OCZ,Vertex 4 64GB,652,66.7,400,https://ssd.userbenchmark.com/SpeedTest/1650/OCZ-VERT-OCZ-VERTEX4
SSD,SM2280S3/120G,Kingston,SM2280S3 SATA M.2 120GB,653,66.6,1235,https://ssd.userbenchmark.com/SpeedTest/14411/KINGSTON-SM2280S3120G
SSD,SSDSC2BW120A401,Intel,530 Series 120GB,654,66.6,5769,https://ssd.userbenchmark.com/Intel-530-Series-120GB/Rating/1934
SSD,SD6SN1M-128G,SanDisk,X110 SATA M.2 128GB,655,66.5,392,https://ssd.userbenchmark.com/SpeedTest/9934/SanDisk-SD6SN1M128G1002
SSD,,PNY,SSD2SC240G5LC726B104-298 240GB,656,66.5,116,https://ssd.userbenchmark.com/SpeedTest/10419/SSD2SC240G5LC726B104-298
SSD,MZ7PC256HAFU,Samsung,PM830 256GB,657,66.4,1137,https://ssd.userbenchmark.com/SpeedTest/5924/SAMSUNG-MZ7PC256HAFU-000H1
SSD,SUV400S37/120G,Kingston,SSDNow UV400 120GB,658,66.3,45508,https://ssd.userbenchmark.com/SpeedTest/137022/KINGSTON-SUV400S37120G
SSD,SSD7CS900-120-RB,PNY,CS900 120GB,659,66.3,15091,https://ssd.userbenchmark.com/SpeedTest/175702/PNY-CS900-120GB-SSD
SSD,CT512M4SSD2,Crucial,M4 512GB,660,66.3,2386,https://ssd.userbenchmark.com/SpeedTest/144/M4-CT512M4SSD2
SSD,,Samsung,PM851 mSATA 512GB,661,66.2,673,https://ssd.userbenchmark.com/SpeedTest/8717/SAMSUNG-SSD-PM851-mSATA-512GB
SSD,,Toshiba,THNSNF128GMCS 128GB,662,66.1,795,https://ssd.userbenchmark.com/SpeedTest/1596/TOSHIBA-THNSNF128GMCS
SSD,,Adata,S510 120GB,663,65.8,579,https://ssd.userbenchmark.com/SpeedTest/1908/ADATA-SSD-S510-120GB
SSD,SSDMCEAC180B301,Intel,525 Series mSATA 180GB,664,65.6,35,https://ssd.userbenchmark.com/SpeedTest/14110/INTEL-SSDMCEAC180B3
SSD,RVD3-FHPX4-120G,OCZ,RevoDrive 3 PCIe 120GB,665,65.6,419,https://ssd.userbenchmark.com/SpeedTest/3116/OCZ-REVODRIVE3
SSD,TS128GMTS400,Transcend,MTS400 M.2 128GB,666,65.5,516,https://ssd.userbenchmark.com/SpeedTest/12551/TS128GMTS400
SSD,MKNSSDCR120GB-DX,Mushkin,Chronos Deluxe 120GB,667,65.5,273,https://ssd.userbenchmark.com/SpeedTest/4583/MKNSSDCR120GB-DX
SSD,PW120GS25SSDR,Patriot,Wildfire 120GB,668,65.4,205,https://ssd.userbenchmark.com/Patriot-Wildfire-120GB/Rating/2235
SSD,OCZSSDPX-1RVD0240,OCZ,RevoDrive PCIe 240GB,669,65.3,92,https://ssd.userbenchmark.com/SpeedTest/3328/OCZ-REVODRIV
SSD,MKNSSDCR120GB,Mushkin,Chronos 120GB,670,65.3,551,https://ssd.userbenchmark.com/SpeedTest/3690/MKNSSDCR120GB
SSD,TS256GSSD320,Transcend,SSD320 256GB,671,65.3,75,https://ssd.userbenchmark.com/SpeedTest/3357/TS256GSSD320
SSD,,OCZ,AGILITY4 512GB,672,65.2,109,https://ssd.userbenchmark.com/SpeedTest/11959/OCZ-AGILITY4
SSD,,Toshiba,THNSNF256GMCS 256GB,673,65.2,566,https://ssd.userbenchmark.com/SpeedTest/5493/TOSHIBA-THNSNF256GMCS
SSD,,Goodram,C50 240GB,674,65,23,https://ssd.userbenchmark.com/SpeedTest/7031/GOODRAM-C50
SSD,CT120M500SSD1,Crucial,M500 120GB,675,64.8,10157,https://ssd.userbenchmark.com/Crucial-M500-120GB/Rating/1888
SSD,,Geil,Zenith S3 120GB,676,64.8,164,https://ssd.userbenchmark.com/SpeedTest/18730/GeIL-ZENITH-S3-120GB
SSD,,Samsung,PM830 mSATA 256GB,677,64.7,4901,https://ssd.userbenchmark.com/SpeedTest/3903/SAMSUNG-SSD-PM830-mSATA-256GB
SSD,,Apple,SM512E 500GB,678,64.6,328,https://ssd.userbenchmark.com/SpeedTest/2941/APPLE-SSD-SM512E
SSD,,Liteonit,LMT-128M3M 128GB,679,64.4,403,https://ssd.userbenchmark.com/SpeedTest/3187/LITEONIT-LMT-128M3M
SSD,MZ-7PC128B/WW,Samsung,830 128GB,680,64.3,20925,https://ssd.userbenchmark.com/Samsung-830-128GB/Rating/1926
SSD,,,MXSSD3MDSF-120G 120GB,681,64.2,5,https://ssd.userbenchmark.com/SpeedTest/10325/MXSSD3MDSF-120G
SSD,SD5SF2-128G,SanDisk,X100 mSATA 128GB,682,64.2,134,https://ssd.userbenchmark.com/SpeedTest/7539/SanDisk-SD5SF2128G
SSD,PX-64M5M,Plextor,M5M mSATA 64GB,683,64.2,68,https://ssd.userbenchmark.com/SpeedTest/1638/PLEXTOR-PX-64M5M
SSD,AS511S3-120GM-C,Adata,S511 120GB,684,64.1,499,https://ssd.userbenchmark.com/SpeedTest/4509/ADATA-SSD-S511-120GB
SSD,,,HFS256G3AMNB-2200A 256GB,685,64,971,https://ssd.userbenchmark.com/SpeedTest/4739/HFS256G3AMNB-2200A
SSD,,Apple,SM256E 251GB,686,64,512,https://ssd.userbenchmark.com/SpeedTest/1438/APPLE-SSD-SM256E
SSD,ASU650SS-120GT-C,Adata,SU650 120GB,687,63.8,15604,https://ssd.userbenchmark.com/SpeedTest/359434/ADATA-SU650
SSD,,PNY,SSD2SC120GE2DA08B-T 120GB,688,63.6,67,https://ssd.userbenchmark.com/SpeedTest/6740/SSD2SC120GE2DA08B-T
SSD,SA400S37/240G,Kingston,A400 240GB,689,63.6,114618,https://ssd.userbenchmark.com/Kingston-A400-240GB/Rating/3953
SSD,PP240GS25SSDR,Patriot,Pyro 240GB,690,63.6,335,https://ssd.userbenchmark.com/SpeedTest/9501/Patriot-Pyro-SSD
SSD,,Samsung,MZ7TD256HAFV-000L7 256GB,691,63.5,3261,https://ssd.userbenchmark.com/SpeedTest/2342/SAMSUNG-MZ7TD256HAFV-000L7
SSD,,Samsung,MZ7TE128HMGR-000L1 128GB,692,63.3,2837,https://ssd.userbenchmark.com/SpeedTest/9061/SAMSUNG-MZ7TE128HMGR-000L1
SSD,THNSNS128GMCP,Toshiba,THNSNS Series mSATA PCI-E 128GB ,693,63.2,504,https://ssd.userbenchmark.com/SpeedTest/3823/TOSHIBA-THNSNS128GMCP
SSD,,Goodram,C100 120GB,694,63.2,249,https://ssd.userbenchmark.com/SpeedTest/5675/GOODRAM-C100
SSD,SSDSC2BB120G4,Intel,S3500 Series 120GB,695,63.1,292,https://ssd.userbenchmark.com/SpeedTest/10755/INTEL-SSDSC2BB120G4
SSD,,Adata,SX910 128GB,696,63,253,https://ssd.userbenchmark.com/SpeedTest/444/ADATA-SX910
SSD,,Adata,SX300 256GB,697,63,86,https://ssd.userbenchmark.com/SpeedTest/3900/ADATA-SX300
SSD,,Mushkin,MKNSSDCR120GB-MX 120GB,698,63,157,https://ssd.userbenchmark.com/SpeedTest/1448/MKNSSDCR120GB-MX
SSD,,Sandisk,SD5SG2256G1052E 256GB,699,62.9,446,https://ssd.userbenchmark.com/SpeedTest/2816/SanDisk-SD5SG2256G1052E
SSD,PT240GS25SSDR,Patriot,Torch 240GB,700,62.9,34,https://ssd.userbenchmark.com/SpeedTest/18783/Patriot-Torch
SSD,SV300S37A/240G,Kingston,SSDNow V300 240GB,701,62.9,95103,https://ssd.userbenchmark.com/Kingston-SSDNow-V300-240GB/Rating/1817
SSD,,Samsung,MZ7TD512HAGM-000L1 512GB,702,62.8,407,https://ssd.userbenchmark.com/SpeedTest/3479/SAMSUNG-MZ7TD512HAGM-000L1
SSD,TS128GSSD720,Transcend,SSD720 128GB,703,62.7,328,https://ssd.userbenchmark.com/SpeedTest/8724/TS128GSSD720
SSD,,Samsung,PM841 2.5" 256GB,704,62.6,766,https://ssd.userbenchmark.com/SpeedTest/5077/SAMSUNG-SSD-PM841-25--7
SSD,SDSSDA-240G-G25,SanDisk,SSD Plus 240GB,705,62.4,81810,https://ssd.userbenchmark.com/SpeedTest/25612/SanDisk-SDSSDA240G
SSD,SDSSDA-240G-G26,SanDisk,SSD Plus 240GB,705,62.4,81810,https://ssd.userbenchmark.com/SpeedTest/25612/SanDisk-SDSSDA240G
SSD,,OCZ,VERTEX3 90GB,706,62.4,703,https://ssd.userbenchmark.com/SpeedTest/1586/OCZ-VERTEX3
SSD,TL100-25SAT3-240G,Toshiba,OCZ TL100 240GB,707,62.4,5046,https://ssd.userbenchmark.com/SpeedTest/182236/TOSHIBA-TL100
SSD,TRN100-25SAT3-120G,OCZ,Trion 100 120GB,708,62.3,2615,https://ssd.userbenchmark.com/SpeedTest/32000/OCZ-TRION100
SSD,MZ7PC128HAFU,Samsung,PM830 128GB,709,62.2,6452,https://ssd.userbenchmark.com/SpeedTest/3368/SAMSUNG-MZ7PC128HAFU-000H1
SSD,SSDSC2CW480A3,Intel,520 Series 480GB,710,62.2,937,https://ssd.userbenchmark.com/SpeedTest/9939/INTEL-SSDSC2CW480A3
SSD,,OCZ,VERTEX2 240GB,711,62.2,7,https://ssd.userbenchmark.com/SpeedTest/127/OCZ-VERTEX2
SSD,SHFS37A/120G,HyperX,Fury 120GB,712,62.1,5242,https://ssd.userbenchmark.com/HyperX-Fury-120GB/Rating/2586
SSD,,Samsung,MZMTE256HMHP-000L1 256GB,713,62.1,828,https://ssd.userbenchmark.com/SpeedTest/12653/SAMSUNG-MZMTE256HMHP-000L1
SSD,MKNSSDEC120GB,Mushkin,ECO2 120GB,714,62.1,183,https://ssd.userbenchmark.com/SpeedTest/24915/MKNSSDEC120GB
SSD,SKC300S37A/60G,Kingston,SSDNow KC300 60GB,715,62.1,405,https://ssd.userbenchmark.com/SpeedTest/8566/KINGSTON-SKC300S37A60G
SSD,,Samsung,MZMTE256HMHP-000MV 256GB,716,61.9,1763,https://ssd.userbenchmark.com/SpeedTest/12210/SAMSUNG-MZMTE256HMHP-000MV
SSD,,Apple,SM768E 751GB,717,61.8,122,https://ssd.userbenchmark.com/SpeedTest/4350/APPLE-SSD-SM768E
SSD,PPSE120GS25SSDR,Patriot,Pyro SE 120GB,718,61.8,297,https://ssd.userbenchmark.com/Patriot-Pyro-SE-120GB/Rating/2233
SSD,SD6SB1M-064G,SanDisk,X110 64GB,719,61.7,501,https://ssd.userbenchmark.com/SpeedTest/8361/SanDisk-SD6SB1M064G
SSD,,Adata,SP600 64GB,720,61.7,499,https://ssd.userbenchmark.com/SpeedTest/6806/ADATA-SP600
SSD,,Intel,SS DSC2BW180A3H 180GB,721,61.7,34,https://ssd.userbenchmark.com/SpeedTest/9583/INTEL-SS-DSC2BW180A3H
SSD,CT256M4SSD2,Crucial,M4 256GB,722,61.6,11273,https://ssd.userbenchmark.com/Crucial-M4-256GB/Rating/372
SSD,PB240GS25SSDR,Patriot,Blaze 240GB,723,61.4,811,https://ssd.userbenchmark.com/SpeedTest/19971/Patriot-Blaze
SSD,,Apple,SD512E 500GB,724,61.3,166,https://ssd.userbenchmark.com/SpeedTest/6934/APPLE-SSD-SD512E
SSD,SD8SBAT-128G-1122,SanDisk,Z400s 128GB,725,61.2,5372,https://ssd.userbenchmark.com/SpeedTest/34216/SanDisk-SD8SBAT128G1122
SSD,SSDSCKGF180A4L,Intel,SSD Pro 1500 Series 180GB,726,61.2,139,https://ssd.userbenchmark.com/SpeedTest/6511/INTEL-SSDSCKGF180A4L
SSD,SDSSDA-960G-G25,SanDisk,SSD Plus 960GB,727,61.1,1298,https://ssd.userbenchmark.com/SpeedTest/206516/SanDisk-SDSSDA960G
SSD,SDSSDA-960G-G26,SanDisk,SSD Plus 960GB,727,61.1,1298,https://ssd.userbenchmark.com/SpeedTest/206516/SanDisk-SDSSDA960G
SSD,TL100-25SAT3-120G,Toshiba,OCZ TL100 120GB,728,61,1320,https://ssd.userbenchmark.com/SpeedTest/184159/TOSHIBA-TL100
SSD,RVD3-FHPX4-240G,OCZ,RevoDrive 3 PCIe 240GB,729,61,402,https://ssd.userbenchmark.com/SpeedTest/1346/OCZ-REVODRIVE3
SSD,,Samsung,MZNTD512HAGL-000L1 512GB,730,60.9,135,https://ssd.userbenchmark.com/SpeedTest/6200/SAMSUNG-MZNTD512HAGL-000L1
SSD,,Apple,SM128E 121GB,731,60.9,157,https://ssd.userbenchmark.com/SpeedTest/8955/APPLE-SSD-SM128E
SSD,,Samsung,MZNTD256HAGL-00000 256GB,732,60.9,790,https://ssd.userbenchmark.com/SpeedTest/396/SAMSUNG-MZNTD256HAGL-00000
SSD,CSSD-F90GBGT-BK,Corsair,Force GT 90GB,733,60.8,554,https://ssd.userbenchmark.com/SpeedTest/2377/Corsair-Force-GT
SSD,SSDSC2CW060A3,Intel,520 Series 60GB,734,60.7,689,https://ssd.userbenchmark.com/SpeedTest/7251/INTEL-SSDSC2CW060A3
SSD,,Liteonit,DMT-80 11GB,735,60.5,369,https://ssd.userbenchmark.com/SpeedTest/5740/LITEONIT-DMT-80
SSD,MZ-7TD120BW,Samsung,840 120GB,736,60.5,29518,https://ssd.userbenchmark.com/Samsung-840-120GB/Rating/2263
SSD,,Goodram,C40 240GB,737,60.3,363,https://ssd.userbenchmark.com/SpeedTest/13085/GOODRAM-C40
SSD,,Kingston,SKC100S3120G 120GB,738,60.3,171,https://ssd.userbenchmark.com/SpeedTest/5074/KINGSTON-SKC100S3120G
SSD,CSSD-F60GBGT-BK,Corsair,Force GT 60GB,739,60.3,1114,https://ssd.userbenchmark.com/SpeedTest/1231/Corsair-Force-GT
SSD,SA400S37/120G,Kingston,A400 120GB,740,60.2,75533,https://ssd.userbenchmark.com/SpeedTest/229920/KINGSTON-SA400S37120G
SSD,CT128M4SSD2,Crucial,M4 128GB,741,60.1,21306,https://ssd.userbenchmark.com/Crucial-M4-128GB/Rating/1929
SSD,SSDSC2BW480H601,Intel,535 Series 480GB,742,60.1,1721,https://ssd.userbenchmark.com/SpeedTest/29709/INTEL-SSDSC2BW480H6
SSD,CT240BX500SSD1,Crucial,BX500 240GB,743,59.9,29127,https://ssd.userbenchmark.com/SpeedTest/578496/CT240BX500SSD1
SSD,CT120M500SSD3,Crucial,M500 mSATA 120GB,744,59.7,679,https://ssd.userbenchmark.com/SpeedTest/6146/Crucial-CT120M500SSD3
SSD,,Mushkin,MKNSSDAT240GB-DX 240GB,745,59.7,114,https://ssd.userbenchmark.com/SpeedTest/85/MKNSSDAT240GB-DX
SSD,,OCZ,VERTEX3 60GB,746,59.6,2590,https://ssd.userbenchmark.com/SpeedTest/1912/OCZ-VERTEX3
SSD,,Kingston,SVP100S296G 96GB,747,59.5,7,https://ssd.userbenchmark.com/SpeedTest/2336/KINGSTON-SVP100S296G
SSD,,Samsung,MZMTD512HAGL-00000 512GB,748,59.4,356,https://ssd.userbenchmark.com/SpeedTest/298/SAMSUNG-MZMTD512HAGL-00000
SSD,SSDMCEAC120B301,Intel,525 Series mSATA 120GB,749,59.3,499,https://ssd.userbenchmark.com/SpeedTest/5314/INTEL-SSDMCEAC120B3
SSD,SH103S3/480G,Kingston,HyperX 3K 480GB,750,59.2,1121,https://ssd.userbenchmark.com/SpeedTest/8665/KINGSTON-KINGSTON-SH103S3
SSD,PP120GS25SSDR,Patriot,Pyro 120GB,751,59.1,106,https://ssd.userbenchmark.com/Patriot-Pyro-120GB/Rating/2234
SSD,CSSD-F480GBGS-BK,Corsair,Force GS 480GB,752,59.1,375,https://ssd.userbenchmark.com/SpeedTest/7580/Corsair-Force-GS
SSD,,Mushkin,MKNSSDAT120GB-DX 120GB,753,59,176,https://ssd.userbenchmark.com/SpeedTest/6436/MKNSSDAT120GB-DX
SSD,SSDSC2BF120A5,Intel,SSD Pro 2500 Series 120GB,754,58.9,88,https://ssd.userbenchmark.com/SpeedTest/23404/INTEL-SSDSC2BF120A5
SSD,SSDSC2BF120H501,Intel,SSD Pro 2500 Series 120GB,754,58.9,88,https://ssd.userbenchmark.com/SpeedTest/23404/INTEL-SSDSC2BF120A5
SSD,CT256M4SSD3,Crucial,M4 256GB mSATA,755,58.8,19,https://ssd.userbenchmark.com/SpeedTest/5098/M4-CT256-M4-CT256M4SSD3
SSD,ASX900S3-512GM-C,Adata,XPG SX900 512GB,756,58.7,845,https://ssd.userbenchmark.com/SpeedTest/5993/ADATA-SX900
SSD,,Samsung,MZMTE256HMHP-000SO 256GB,757,58.6,22,https://ssd.userbenchmark.com/SpeedTest/12855/SAMSUNG-MZMTE256HMHP-000SO
SSD,CT120BX500SSD1,Crucial,BX500 120GB,758,58.5,11523,https://ssd.userbenchmark.com/SpeedTest/576784/CT120BX500SSD1
SSD,SD8SNAT-128G,SanDisk,X400s SATA M.2 128GB,759,58.4,25,https://ssd.userbenchmark.com/SpeedTest/33396/SanDisk-SD8SNAT128G
SSD,SDSSDA-120G-G25,SanDisk,SSD Plus 120GB,760,58.4,56768,https://ssd.userbenchmark.com/SpeedTest/24452/SanDisk-SDSSDA120G
SSD,SDSSDA-120G-G26,SanDisk,SSD Plus 120GB,760,58.4,56768,https://ssd.userbenchmark.com/SpeedTest/24452/SanDisk-SDSSDA120G
SSD,VTX3-25SAT3-480G,OCZ,Vertex 3 480GB,761,58.1,116,https://ssd.userbenchmark.com/SpeedTest/4908/OCZ-VERTEX3
SSD,TS128GMSA340,Transcend,MSA340 mSATA 128GB,762,57.8,16,https://ssd.userbenchmark.com/SpeedTest/20186/TS128GMSA340
SSD,,Intel,510 Series 250GB,763,57.8,497,https://ssd.userbenchmark.com/SpeedTest/2447/INTEL-SSDSC2MH250A2
SSD,SDSSDX-480G-G25,SanDisk,Extreme 480GB,764,57.8,717,https://ssd.userbenchmark.com/SpeedTest/9517/SanDisk-SDSSDX48
SSD,SH103S3/90G,Kingston,HyperX 3K 90GB,765,57.7,316,https://ssd.userbenchmark.com/SpeedTest/3217/KINGSTON-SH103S390G
SSD,SSDSC2CT060A3,Intel,330 Series 60GB,766,57.4,1545,https://ssd.userbenchmark.com/SpeedTest/2796/INTEL-SSDSC2CT060A3
SSD,,Spcc,Solid State Disk 120GB,767,57.4,14058,https://ssd.userbenchmark.com/SpeedTest/12061/SPCC-Solid-State-Disk
SSD,,PNY,XLR8 Pro 480GB,768,57.3,13,https://ssd.userbenchmark.com/SpeedTest/23219/SSD2SC480GC4DA16T-T
SSD,SSDSCMMW240A3L,Intel,521 Series 240GB,769,57.2,373,https://ssd.userbenchmark.com/SpeedTest/6283/INTEL-SSDSCMMW240A3L
SSD,,Intel,SSDMCEAW120A4 120GB,770,57,128,https://ssd.userbenchmark.com/SpeedTest/8790/INTEL-SSDMCEAW120A4
SSD,2DP97AA#ABC,HP,S700 120GB,771,57,1786,https://ssd.userbenchmark.com/SpeedTest/307263/HP-SSD-S700-120GB
SSD,,Kingston,RBU-SMS100S3128GA 128GB,772,56.9,224,https://ssd.userbenchmark.com/SpeedTest/10832/KINGSTON-RBU-SMS100S3128GA
SSD,,PNY,SSD2SC120G5LC709B121-510 120GB,773,56.7,224,https://ssd.userbenchmark.com/SpeedTest/11896/SSD2SC120G5LC709B121-510
SSD,SKC300S37A/480G,Kingston,SSDNow KC300 480GB,774,56.5,428,https://ssd.userbenchmark.com/SpeedTest/13063/KINGSTON-SKC300S37A480G
SSD,,Toshiba,THNSNS064GMCP 64GB,775,56.5,54,https://ssd.userbenchmark.com/SpeedTest/11198/TOSHIBA-THNSNS064GMCP
SSD,CTFDDAC256MAG,Crucial,RealSSD C300 256GB,776,56.2,494,https://ssd.userbenchmark.com/Crucial-RealSSD-C300-256GB/Rating/370
SSD,,Intel,SSDSC2CT080A4 80GB,777,56.2,252,https://ssd.userbenchmark.com/SpeedTest/6435/INTEL-SSDSC2CT080A4
SSD,,Team,XS3 SSD 120GB,778,56.1,165,https://ssd.userbenchmark.com/SpeedTest/7195/TEAM-XS3--SSD
SSD,CSSD-F480GBGT-BK,Corsair,Force GT 480GB,779,56.1,167,https://ssd.userbenchmark.com/SpeedTest/12025/Corsair-Force-GT
SSD,,Samsung,PM830 64GB,780,56,23,https://ssd.userbenchmark.com/SpeedTest/3969/SAMSUNG-SSD-PM83
SSD,,Samsung,MZMTD256HAGM-000L1 256GB,781,55.9,810,https://ssd.userbenchmark.com/SpeedTest/505/SAMSUNG-MZMTD256HAGM-000L1
SSD,,Samsung,MZMPC256HBGJ-000H1 256GB,782,55.9,355,https://ssd.userbenchmark.com/SpeedTest/2935/SAMSUNG-MZMPC256HBGJ-000H1
SSD,CSSD-N64GB3-BK,Corsair,Neutron 64GB,783,55.8,153,https://ssd.userbenchmark.com/SpeedTest/4447/Corsair-Neutron-SSD
SSD,CSSD-F360GBGS-BK,Corsair,Force GS 360GB,784,55.7,351,https://ssd.userbenchmark.com/SpeedTest/6890/Corsair-Force-GS
SSD,C400-MTFDDAK256MAM,Micron,C400 RealSSD 256GB,785,55.7,6142,https://ssd.userbenchmark.com/SpeedTest/5949/C400-MTFDDAK256MAM
SSD,C400-MTFDDAK128MAM,Micron,C400 RealSSD 128GB,786,55.5,5902,https://ssd.userbenchmark.com/SpeedTest/4661/C400-MTFDDAK128MAM
SSD,,Liteonit,LMT-19nmBGA-64G 64GB,787,55.4,95,https://ssd.userbenchmark.com/SpeedTest/7220/LITEONIT-LMT-19nmBGA-64G
SSD,,Adata,SX300 128GB,788,55.3,196,https://ssd.userbenchmark.com/SpeedTest/4472/ADATA-SX300
SSD,,Samsung,MZMPC128HBFU-000L1 128GB,789,55.2,1022,https://ssd.userbenchmark.com/SpeedTest/157/SAMSUNG-MZMPC128HBFU-000L1
SSD,SV310S37A/960G,Kingston,SSDNow V310 960GB,790,55.1,111,https://ssd.userbenchmark.com/SpeedTest/15065/KINGSTON-SV310S37A960G
SSD,MKNSSDCR480GB-DX,Mushkin,Chronos Deluxe 480GB,791,55,77,https://ssd.userbenchmark.com/SpeedTest/7111/MKNSSDCR480GB-DX
SSD,ASP900S3-064GM-C,Adata,SP900 64GB,792,55,270,https://ssd.userbenchmark.com/SpeedTest/1593/ADATA-SP900
SSD,WDS120G1G0A,WD,Green 120GB (2016),793,54.4,14566,https://ssd.userbenchmark.com/SpeedTest/201586/WDC-WDS120G1G0A-00SS50
SSD,TS64GSSD370,Transcend,SSD370 64GB,794,54.4,269,https://ssd.userbenchmark.com/SpeedTest/17734/TS64GSSD370
SSD,MZMTE128HMGR-00000,Samsung,PM851 mSATA 128GB,795,54.2,1608,https://ssd.userbenchmark.com/SpeedTest/13404/SAMSUNG-MZMTE128HMGR-000
SSD,ASX900S3-64GM-C,Adata,XPG SX900 64GB,796,54.2,467,https://ssd.userbenchmark.com/SpeedTest/3799/ADATA-SX900
SSD,,Samsung,MZ7TD128HAFV-000L1 128GB,797,54.1,1927,https://ssd.userbenchmark.com/SpeedTest/2753/SAMSUNG-MZ7TD128HAFV-000L1
SSD,CT128M4SSD3,Crucial,M4 128GB mSATA,798,54,287,https://ssd.userbenchmark.com/SpeedTest/6566/M4-CT128M4SSD3
SSD,CT064M4SSD2,Crucial,M4 64GB,799,53.9,2869,https://ssd.userbenchmark.com/SpeedTest/1215/M4-CT064M4SSD2
SSD,WDS120G1G0B,WD,Green SATA M.2 120GB,800,53.9,4683,https://ssd.userbenchmark.com/SpeedTest/203345/WDC-WDS120G1G0B-00RC30
SSD,TS64GMSA370,Transcend,MSA370 mSATA 64GB,801,53.9,72,https://ssd.userbenchmark.com/SpeedTest/23905/TS64GMSA370
SSD,SV300S37A/120G,Kingston,SSDNow V300 120GB,802,53.8,241644,https://ssd.userbenchmark.com/Kingston-SSDNow-V300-120GB/Rating/1892
SSD,,Team,L3 SSD 120GB,803,53.8,683,https://ssd.userbenchmark.com/SpeedTest/9314/TEAM-L3-SSD-120GB
SSD,TS128GMSA720,Transcend,MSA720 mSATA 128GB,804,53.8,104,https://ssd.userbenchmark.com/SpeedTest/18688/TS128GMSA720
SSD,MZ-7PC064B/WW,Samsung,830 64GB,805,53.8,2062,https://ssd.userbenchmark.com/SpeedTest/1525/SAMSUNG-SSD-830-Series
SSD,,Crucial,C300-CTFDDAC128MAG 128GB,806,53.8,1561,https://ssd.userbenchmark.com/SpeedTest/3591/C300-CTFDDAC128MAG
SSD,SD6SF1M-064G-1022,SanDisk,X110 mSATA 64GB,807,53.5,20,https://ssd.userbenchmark.com/SpeedTest/15608/SanDisk-SD6SF1M064G1022
SSD,SSDSC2MH120A2,Intel,510 Series 120GB,808,53.3,1382,https://ssd.userbenchmark.com/SpeedTest/1357/INTEL-SSDSC2MH120A2
SSD,WDS240G1G0A,WD,Green 240GB (2016),809,53.3,13714,https://ssd.userbenchmark.com/SpeedTest/204096/WDC-WDS240G1G0A-00SS50
SSD,,Samsung,PM830 mSATA 128GB,810,53.1,486,https://ssd.userbenchmark.com/SpeedTest/5211/SAMSUNG-SSD-PM830-mSATA-128GB
SSD,CSSD-F60GBLS,Corsair,Force LS 60GB,811,52.9,1984,https://ssd.userbenchmark.com/SpeedTest/4499/Corsair-Force-LS-SSD
SSD,,Adata,XM11 128GB,812,52.8,112,https://ssd.userbenchmark.com/SpeedTest/6599/ADATA-XM11-128GB
SSD,,PNY,SSD2SC240G726A104-474-27753 240GB,813,52.8,55,https://ssd.userbenchmark.com/SpeedTest/5288/SSD2SC240G726A104-474-27753
SSD,SSDSCMMW180A3L,Intel,521 Series 180GB,814,52.8,223,https://ssd.userbenchmark.com/SpeedTest/11361/INTEL-SSDSCMMW180A3L
SSD,CSSD-F120GBLS,Corsair,Force LS 120GB,815,52.7,5611,https://ssd.userbenchmark.com/SpeedTest/5526/Corsair-Force-LS-SSD
SSD,,Kingston,SS200S330G 30GB,816,52.6,118,https://ssd.userbenchmark.com/SpeedTest/8275/KINGSTON-SS200S330G
